vel_media,vel_minima,pct_baixa_vel,pct_full_throttle,pct_freando,zonas_freio,pico_desac,pico_acel,circuito,ano,piloto
205.90116279069767,80.15,17.441860465116278,56.104651162790695,19.476744186046513,9,-31.565656565656603,14.783950617284065,Austin,2023,HAM
206.49855072463768,83.0,17.971014492753625,56.231884057971016,20.579710144927535,11,-38.113317757009476,15.277777777777562,Austin,2023,SAI
205.86666666666667,80.32,17.681159420289855,58.550724637681164,18.26086956521739,10,-30.469576719576594,13.888888888888843,Austin,2023,RUS
206.38440860215053,82.71,17.741935483870968,59.13978494623656,18.548387096774192,12,-32.855436081242964,13.888888888888895,Austin,2023,VER
205.06764705882352,84.39,18.235294117647058,54.41176470588235,16.76470588235294,9,-27.777777777777843,13.88888888888869,Austin,2023,GAS
205.6831395348837,78.86,18.8953488372093,56.104651162790695,22.674418604651162,14,-32.407407407407504,15.046296296296523,Austin,2023,OCO
205.6268221574344,81.42,18.075801749271136,58.60058309037901,18.367346938775512,9,-30.864197530864246,13.590676087559087,Austin,2023,PER
207.70689655172413,82.47,17.52873563218391,16.091954022988507,17.81609195402299,9,-31.250000000000668,14.880952380952321,Austin,2023,PIA
206.09016393442624,82.0,17.759562841530055,57.103825136612016,17.21311475409836,9,-33.95061728395067,13.88888888888886,Austin,2023,TSU
205.48760330578511,81.24,18.457300275482094,56.74931129476584,17.90633608815427,10,-27.777777777777874,15.624999999999986,Austin,2023,ZHO
202.9010989010989,80.63,19.78021978021978,54.94505494505495,18.40659340659341,11,-35.641055400804134,14.756944444444432,Austin,2023,BOT
204.20708446866485,83.0,18.256130790190735,55.5858310626703,20.708446866485016,11,-33.321903420323515,14.880952380952321,Austin,2023,MAG
203.52328767123288,82.28,19.17808219178082,55.342465753424655,17.80821917808219,9,-30.409946236558966,13.888888888888834,Austin,2023,RIC
206.11267605633802,79.08,19.154929577464788,57.183098591549296,18.591549295774648,11,-34.72222222222219,14.355158730158568,Austin,2023,HUL
192.8567335243553,74.0,20.630372492836678,49.28366762177651,30.08595988538682,26,-17.954861111111132,12.119107744107476,Austin,2023,ALO
202.72099447513813,78.0,19.060773480662984,52.48618784530387,20.994475138121548,9,-36.45833333333331,14.660493827160227,Austin,2023,ALB
202.6809116809117,75.5,19.37321937321937,57.54985754985755,20.7977207977208,12,-27.777777777777832,14.394841269841447,Austin,2023,STR
200.47967479674796,75.68,20.05420054200542,54.74254742547425,19.51219512195122,13,-26.62037037037035,13.888888888888877,Austin,2023,SAR
212.2985507246377,86.44,17.101449275362317,59.130434782608695,15.36231884057971,9,-26.62037037037035,13.888888888889053,Austin,2024,NOR
209.6600566572238,85.52,18.413597733711047,61.47308781869688,18.13031161473088,11,-29.166666666666774,13.888888888888761,Austin,2024,VER
211.73760932944606,83.0,17.20116618075802,59.7667638483965,19.825072886297377,11,-29.513888888888864,13.888888888888937,Austin,2024,SAI
212.54046242774567,85.45,16.184971098265898,58.38150289017341,20.809248554913296,13,-34.212962962962386,13.976240391334827,Austin,2024,LEC
210.27377521613832,86.92,17.29106628242075,57.34870317002881,15.561959654178676,9,-36.111111111110596,15.277777777778105,Austin,2024,PIA
